ID1;c_jurisdiccion;anio;sector;ambito;dp01;dp02d;dp02u;Edad;dp03a;dp03b;dp03c;dp03d;dp03e;dp03f;dp03g;dp03h;dp03i;dp04a;dp04b;dp04c;dp05;dp06;dp07a;dp07b;dp07c;dp08a;dp08b;dp08c;dp08d;dp08e;dp08f;dp08g;dp08h;dp08i;dp08j;dp08k;dp08l;dp09a;dp09b;dp09c;dp09d;dp09e;dp09f;dp09g;dp09h;dp09i;dp09j;dp09k;dp09l;dp10a;dp10b;dp11a;dp11b;dp12a;dp12b;dp13a;dp13b;dp13c;dp13d;dp13e;dp13f;dp13g;dp13h;dp14a;dp14b;dp15;dp16a;dp16b;dp17a;dp17b;dp17c;dp17d;dp17e;dp18;dp19a;dp19b;dp19c;dp19d;dp19e;dp19f;dp19g;dp19h;dp19i;dp19j;dp20;dp21a;dp21b;dp21c;dp21d;dp22a;dp22b;dp23;dp24d;dp24u;cant24;dp25a;dp25b;dp25c;dp25d;dp25e;dp25f;dp26a;dp26b;dp26c;dp26d;dp26e;dp26f;dp27;dp28a;dp28b;dp28c;dp28d;dp28e;dp28f;dp28g;dp28h;dp28i;dp28j;dp29;dp30;dp31a;dp31b;dp32a;dp32b;dp32c;dp32d;dp32e;dp32f;dp32g;dp33;dp34;dp35;dp36;dp37a;dp37b;dp37c;dp37d;dp38a;dp38b;dp38c;dp38d;dp38e;dp38f;dp39a;dp39b;dp39c;dp40;dp41;dp42a;dp42b;dp42c;dp43a;dp43b;dp43c;dp43d;dp43e;dp43f;dp43g;dp44a;dp44b;dp44c;dp44d;dp44e;dp45a;dp45b;dp45c;dp45d;ponder;region
925970051508249;50;6;1;2;1;5;6;56;0;1;0;0;0;0;0;0;0;5;2;1;3;1;2;1;2;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1;2;4;1;-9;1;1;1;-9;-9;-9;-9;1;2;-9;3;2;2;2;2;2;2;2;3;3;1;1;1;1;1;3;1;1;1;1;-9;-9;1;-9;1;2;1;1;0;10;0;0;0;0;1;0;1;2;1;1;1;2;1;1;1;1;0;1;0;1;1;0;0;2;-9;2;2;1;2;1;1;1;3;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1;1;1;8,8222218;CUYO
533250039504745;50;6;1;1;2;6;5;65;0;1;0;0;0;0;0;0;0;5;3;2;2;2;2;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;2;-9;2;3;1;1;1;-9;-9;-9;1;1;1;1;3;2;2;2;2;2;2;2;5;2;2;1;1;1;1;1;1;1;2;2;-9;-9;-9;-9;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;1;1;1;0;1;1;1;1;0;2;-9;2;2;1;1;1;3;2;3;2;1;2;3;1;2;2;2;2;1;0;0;0;0;0;2;2;1;2;1;2;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;4,8572917;CUYO
902100679000090;70;6;1;1;2;4;4;44;0;1;1;0;0;1;0;0;0;4;2;1;3;1;2;2;2;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;1;3;5;1;5;-9;-9;-9;-9;1;-9;1;-9;1;1;3;2;2;2;2;2;2;2;4;4;1;1;1;1;1;1;1;1;1;1;1;-9;1;-9;3;3;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;0;0;0;0;0;1;1;1;0;2;-9;2;2;1;2;2;2;3;3;3;1;2;3;1;1;2;2;-9;1;0;0;0;0;0;1;2;1;1;1;1;1;1;0;1;0;1;0;0;0;0;1;1;0;1;1;1;1;1;3,6237373;CUYO
168960022401601;70;6;1;2;2;4;9;49;0;1;1;0;0;0;0;0;0;5;2;-9;3;2;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;2;5;1;2;1;-9;-9;1;-9;-9;1;-9;1;1;3;2;2;2;2;2;2;2;3;2;2;1;1;2;1;1;1;3;2;1;1;1;1;1;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;0;0;0;1;1;1;0;0;2;-9;2;2;1;1;2;1;1;3;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;3,2600002;CUYO
118720019601121;70;6;1;2;1;4;9;49;0;1;0;0;0;0;1;0;0;5;2;2;3;1;1;-9;-9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;3;3;2;4;1;1;1;-9;-9;-9;1;1;2;1;3;2;2;2;2;2;2;2;3;2;2;1;1;1;1;1;1;4;3;3;-9;-9;-9;-9;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;1;1;1;0;1;1;1;1;0;2;-9;2;-9;1;1;1;1;1;2;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;2;2;2;2;3,2600002;CUYO
141700910013141;70;6;1;1;2;5;0;50;0;1;1;0;0;0;0;0;1;5;2;1;3;1;2;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;4;4;3;5;1;-9;-9;-9;-9;-9;1;-9;1;1;3;2;2;2;2;2;2;2;3;1;2;1;1;1;1;1;1;1;3;2;-9;-9;-9;-9;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;0;1;0;0;0;1;1;1;0;0;2;-9;2;2;1;3;3;3;3;3;3;1;2;3;1;2;2;2;2;1;0;0;0;0;0;2;2;1;1;1;1;1;1;0;1;1;1;0;0;0;1;1;0;1;0;1;1;1;1;3,6237373;CUYO
102400044800641;70;6;1;1;2;5;1;51;0;1;1;0;1;0;0;0;0;5;2;2;3;1;1;-9;-9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;4;2;4;1;3;1;1;1;-9;-9;-9;1;-9;3;1;3;2;2;2;2;2;2;2;3;3;2;1;1;2;1;1;1;1;2;1;1;2;1;1;2;1;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;0;1;0;1;1;1;1;0;2;-9;2;2;1;1;1;1;1;1;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3,6237373;CUYO
231770030102152;70;6;1;1;2;5;2;52;0;1;0;0;1;0;0;0;0;5;2;2;3;2;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;-9;3;4;1;4;1;-9;1;1;-9;-9;1;1;1;2;1;2;2;2;2;2;2;2;5;1;1;2;1;1;1;1;1;1;1;1;2;1;2;1;2;2;1;0;1;1;0;0;1;0;0;0;-9;2;1;1;1;2;1;0;1;0;1;1;1;1;1;1;0;2;-9;-9;-9;1;1;1;1;1;2;2;1;2;3;1;1;2;2;-9;1;0;0;0;1;0;1;2;2;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;3,6237373;CUYO
123370051100731;70;6;1;1;2;5;3;53;0;1;1;0;1;0;0;0;0;5;2;3;3;2;2;-9;-9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;3;4;1;5;1;1;1;1;-9;-9;1;1;1;1;3;2;2;2;2;2;2;2;5;2;1;2;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;0;1;1;0;0;1;0;0;1;1;-9;1;1;1;2;1;0;1;0;1;1;1;1;1;1;0;2;-9;1;-9;1;2;-9;1;2;1;3;1;1;1;1;2;2;2;2;1;0;0;0;0;0;2;2;2;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;3,6237373;CUYO
161210032901411;70;6;1;1;-9;5;4;54;0;1;0;1;0;0;0;0;1;5;2;-9;3;2;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;1;1;3;1;3;1;1;-9;-9;1;-9;1;1;2;1;3;2;2;2;2;2;2;2;5;3;3;1;1;1;1;1;1;3;4;1;1;1;2;1;3;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;0;0;1;1;1;1;0;2;-9;2;-9;1;2;1;2;1;1;2;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3,6237373;CUYO
180960036401561;70;6;1;2;2;5;4;54;0;1;1;0;1;0;0;0;0;5;2;2;3;1;1;-9;-9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;2;4;1;4;1;1;1;-9;-9;-9;1;-9;1;1;3;2;2;2;2;2;2;2;3;1;1;1;1;2;1;1;1;1;1;3;-9;-9;-9;-9;3;3;1;-9;2;2;1;1;1;0;0;0;1;1;3;3;3;3;1;1;1;1;1;1;1;1;1;1;0;2;-9;2;2;1;1;1;1;1;3;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;3,2600002;CUYO
281600030802642;70;6;2;2;1;5;4;54;0;1;0;1;0;0;0;0;1;5;4;1;4;1;2;-9;1;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;1;4;5;1;4;1;-9;-9;-9;1;-9;-9;1;1;1;3;2;2;2;2;2;2;2;3;1;1;1;1;3;1;2;1;3;2;2;-9;-9;-9;-9;2;2;1;0;2;2;0;0;0;0;1;1;1;1;1;1;1;2;2;1;1;1;0;1;1;1;1;1;0;2;-9;2;2;1;1;1;1;1;2;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;2;1;2;0;1;1;1;0;1;1;0;1;1;1;1;3;3;3;3;1,3;CUYO
835200252007283;70;6;1;1;2;5;5;55;0;1;1;0;0;0;0;0;0;5;5;1;3;2;2;-9;-9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;3;2;3;1;4;1;1;-9;1;1;-9;1;1;2;1;3;2;2;2;2;2;2;2;4;3;2;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;0;1;0;0;0;1;1;1;1;0;2;-9;-9;-9;1;1;1;1;2;2;1;1;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;3,6237373;CUYO
161720019241561;74;6;1;2;2;4;4;44;0;1;0;1;1;0;0;0;0;4;4;4;4;2;2;2;2;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;2;2;5;5;-9;3;1;1;-9;1;1;2;1;1;-9;1;1;2;-9;2;2;2;2;2;4;3;2;1;1;2;2;2;2;2;2;1;1;2;1;1;2;2;1;0;3;3;0;0;1;0;1;1;1;1;1;1;1;-9;1;1;1;1;1;1;1;0;1;1;0;2;-9;-9;-9;2;2;1;1;2;3;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;-9;1;-9;1;1;1;0;1;0;0;0;1;0;0;1;1;1;1;1;2,350877;CUYO
448960068083684;74;6;1;1;1;5;1;51;0;1;0;0;0;0;0;0;0;5;4;1;2;1;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;5;5;2;3;-9;-9;-9;-9;-9;-9;1;1;1;1;3;2;2;3;3;3;3;3;3;3;2;1;1;1;1;1;1;2;2;2;-9;-9;-9;-9;3;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;0;0;0;0;0;0;0;0;0;1;2;-9;2;2;1;1;4;4;1;2;3;1;1;3;1;1;2;2;2;1;0;0;0;0;0;2;1;1;1;1;2;1;1;0;1;1;0;0;1;1;0;1;0;1;0;2;2;2;2;4,4468503;CUYO
532100125805153;74;6;1;1;1;5;4;54;0;1;0;0;0;1;0;0;0;5;5;3;3;1;2;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;3;3;4;1;2;1;-9;-9;1;-9;-9;1;-9;4;1;4;2;2;2;2;2;2;2;3;3;2;1;1;3;1;3;1;4;3;-9;2;2;2;2;2;2;1;0;2;2;1;0;0;0;0;1;3;3;1;1;1;2;1;0;1;0;1;1;0;0;0;0;1;2;-9;2;2;3;3;2;2;2;2;2;1;2;3;1;1;2;2;1;0;0;0;0;0;1;2;2;2;1;2;1;1;1;0;1;1;0;1;0;1;1;1;1;0;1;2;2;2;2;4,4468503;CUYO
401700962039401;74;6;1;2;2;5;5;55;0;1;0;0;0;0;0;0;0;5;3;1;3;2;2;2;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;2;2;5;5;5;1;1;-9;1;-9;-9;-9;1;-9;1;2;1;2;2;2;2;2;2;2;5;3;2;1;1;1;1;1;1;1;1;1;1;1;3;3;1;-9;1;0;6;6;0;0;1;0;1;1;2;2;1;2;1;2;1;1;0;0;0;0;0;1;1;0;0;2;-9;2;2;1;1;1;1;1;2;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;2;1;1;1;2,350877;CUYO
135960016281321;74;6;2;2;2;5;7;57;0;1;0;0;0;0;0;0;0;5;5;-9;4;2;-9;1;-9;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;3;4;3;4;1;1;-9;-9;1;-9;1;1;2;1;3;2;2;2;2;1;2;2;3;1;1;1;1;1;1;1;1;1;1;2;-9;-9;-9;-9;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;1;1;1;0;0;1;1;1;1;0;2;-9;2;2;2;2;2;3;3;3;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;2;2;1,5;CUYO
337700550143337;50;6;2;2;2;4;6;46;0;1;1;1;0;0;0;0;1;4;2;-9;4;1;2;2;2;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;2;-9;2;-9;2;2;2;1;1;2;2;1;2;1;3;2;2;3;3;3;3;3;5;2;2;2;2;1;1;2;2;1;1;1;3;3;3;2;3;3;1;1;-9;10;0;0;1;0;0;0;1;1;2;1;1;2;1;1;1;1;0;0;1;1;0;0;0;2;-9;2;2;2;2;2;2;2;2;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;-9;-9;1,9305556;CUYO
864500475190086;50;6;2;2;2;5;0;50;0;1;0;0;0;0;0;0;0;5;4;1;4;2;2;2;2;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;2;4;1;3;1;1;1;1;2;2;-9;2;1;1;4;2;2;2;2;2;2;2;4;1;2;1;1;2;1;1;1;1;1;2;-9;-9;-9;-9;2;2;1;0;2;2;0;0;1;0;0;1;3;2;1;1;1;2;1;0;1;1;0;1;0;1;0;0;0;2;-9;2;2;1;1;2;3;3;3;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1,9305556;CUYO
283960031002482;50;6;1;1;2;5;0;50;0;1;0;0;0;0;0;0;0;4;3;1;1;1;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;2;3;1;4;1;-9;1;-9;-9;-9;1;-9;3;1;3;2;2;2;2;2;2;2;5;1;1;1;1;1;1;1;1;1;1;2;-9;-9;-9;-9;1;3;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;0;1;0;1;0;1;1;1;1;0;2;-9;2;2;2;2;1;2;3;2;3;1;2;3;1;1;2;2;2;1;0;1;0;0;0;1;2;1;2;2;2;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1;1;1;4,8572917;CUYO
163200400096163;50;6;2;2;2;5;2;52;0;1;1;0;0;1;0;0;0;4;-9;-9;4;2;1;-9;-9;1;0;0;1;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;1;1;3;5;1;5;1;1;1;1;1;-9;1;1;1;1;3;2;2;3;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;3;-9;-9;-9;-9;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;0;1;0;1;1;1;1;1;1;0;2;-9;2;2;2;1;1;1;1;3;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;2;2;1,9305556;CUYO
305370040502433;50;6;1;2;2;5;4;54;0;1;1;0;0;0;0;0;1;5;4;-9;3;2;2;2;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;1;2;4;1;3;1;1;1;1;-9;-9;1;1;1;1;3;2;2;2;2;2;2;2;3;4;3;3;1;3;1;1;1;3;3;1;1;2;1;1;3;3;1;1;-9;10;0;0;1;0;0;0;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;-9;-9;-9;1;1;1;1;1;1;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;8,8222218;CUYO
561370036505115;50;6;2;2;2;5;4;54;0;1;0;1;0;0;0;0;0;5;3;-9;4;2;2;2;2;1;0;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;1;3;5;3;4;1;1;1;1;2;2;2;1;1;1;3;2;2;2;2;1;2;1;5;1;1;1;1;2;1;1;1;1;1;3;-9;-9;-9;-9;3;3;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;1;1;1;1;1;0;2;-9;2;2;1;1;1;1;2;2;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1,9305556;CUYO
161920044009681;50;6;1;1;2;5;4;54;0;1;0;0;0;0;0;0;1;5;2;3;3;1;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;3;4;1;4;1;1;1;-9;-9;-9;1;1;1;1;3;2;2;2;2;2;2;2;5;2;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;1;1;0;1;0;0;2;-9;2;2;1;2;2;1;-9;3;-9;1;2;3;1;1;-9;-9;-9;0;0;0;0;0;1;2;2;2;1;1;2;1;1;0;1;0;1;1;1;0;1;1;0;0;0;1;1;1;1;4,8572917;CUYO
197120028001681;50;6;1;1;2;5;4;54;0;1;0;0;0;0;0;0;1;5;2;2;1;1;2;1;-6;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;1;5;1;5;1;1;1;2;2;1;1;1;3;1;3;2;2;2;2;2;2;2;5;4;2;1;1;2;1;1;1;2;3;2;-9;-9;-9;-9;2;2;2;0;0;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;0;0;0;1;1;1;1;0;1;3;2;2;1;1;1;1;1;2;2;1;2;3;1;1;-9;-9;-9;0;0;1;1;0;0;-9;1;1;2;1;2;1;2;0;1;0;1;1;0;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;4,8572917;CUYO
296960016002882;50;6;1;2;2;5;6;56;0;1;0;0;0;0;0;0;1;5;4;4;3;1;2;2;2;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;3;1;2;4;1;4;1;1;-9;-9;-9;1;1;-9;1;1;3;2;2;2;2;2;2;2;3;3;2;1;1;2;1;2;1;1;1;1;1;1;1;1;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;0;0;0;1;1;1;0;0;2;-9;2;2;3;3;2;2;2;3;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;4;4;4;4;8,8222218;CUYO
118570049700711;70;6;1;1;2;4;0;40;0;1;0;0;0;0;0;0;0;2;2;1;1;1;2;2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;3;4;1;3;1;1;1;-9;-9;-9;-9;-9;1;1;4;2;2;3;3;3;3;3;5;1;1;4;2;1;1;1;1;4;4;3;-9;-9;-9;-9;3;3;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;0;1;1;1;1;1;1;1;1;0;2;-9;2;2;2;1;1;1;1;2;3;1;2;3;1;2;2;2;2;1;1;0;0;0;0;2;2;2;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;0;1;1;1;1;3,6237373;CUYO
887700770088887;70;6;2;2;2;4;9;49;0;1;0;1;1;0;0;0;0;4;4;4;4;1;1;-9;-9;1;1;0;0;1;0;1;0;1;0;1;0;1;1;0;0;1;0;1;0;1;0;1;0;1;1;3;4;4;4;1;-9;1;1;-9;-9;1;1;2;1;3;2;2;2;2;2;2;2;4;1;3;1;1;2;2;1;2;1;1;1;1;2;2;1;2;2;1;1;-9;10;0;0;1;0;0;0;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;0;2;-9;2;2;1;1;1;1;1;1;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;2;2;1,3;CUYO
401700910039401;70;6;1;2;2;4;9;49;0;1;0;1;0;0;0;0;0;5;2;3;3;1;2;2;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;2;2;4;2;5;1;1;-9;-9;-9;-9;-9;1;1;2;1;2;2;2;2;2;2;2;3;4;3;1;1;3;3;3;1;3;3;1;1;2;2;1;2;2;1;4;-9;40;0;0;1;0;0;1;-9;1;1;2;1;2;1;0;1;1;0;1;1;1;0;1;0;2;-9;2;2;2;1;1;1;1;3;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;1;1;1;1;1;1;3,2600002;CUYO
526500273003952;70;6;2;2;1;4;9;49;0;1;0;0;0;0;0;0;1;5;4;-9;4;1;1;-9;-9;1;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;1;1;3;5;1;4;1;1;1;-9;1;-9;1;1;1;1;3;2;2;2;2;2;2;2;3;2;1;2;1;2;1;1;1;1;2;1;3;4;4;3;2;2;2;-9;-9;0;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;0;1;1;1;1;1;1;0;2;-9;2;2;1;1;1;1;1;1;1;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;0;2;3;2;2;1,3;CUYO
768210060906967;70;6;2;2;2;5;4;54;0;1;0;0;0;0;0;0;0;5;1;1;4;1;1;-9;-9;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;-9;3;-9;4;5;2;1;2;2;2;2;2;1;3;-9;3;2;2;2;2;2;2;2;3;1;1;2;1;4;1;2;1;1;1;1;1;2;2;1;3;3;1;-9;1;1;1;0;1;1;0;1;1;1;1;1;1;-9;1;0;1;1;0;1;1;1;1;1;0;2;-9;1;2;1;1;2;1;2;3;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;2;2;1,3;CUYO
472320067203844;70;6;1;2;2;5;4;54;0;1;1;0;0;1;0;0;0;5;1;-9;2;1;1;-9;-9;0;1;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2;1;2;4;1;2;1;1;1;2;2;2;1;1;3;1;3;2;2;2;2;2;2;2;4;3;3;2;1;2;1;2;1;3;2;1;2;3;4;3;2;2;1;0;1;1;0;0;1;0;0;0;3;-9;1;3;2;3;2;0;1;0;0;1;0;1;1;0;0;2;-9;-9;-9;1;2;1;2;1;2;2;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;1;1;1;1;1;0;1;1;0;1;0;1;1;1;0;1;0;2;1;1;1;3,2600002;CUYO
486210039904564;70;6;2;2;2;5;6;56;0;1;0;0;0;0;0;0;0;5;2;1;4;1;1;-9;-9;1;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;4;4;1;-9;1;1;2;1;2;2;2;1;2;1;3;2;2;2;2;2;2;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;0;2;2;0;1;1;0;0;0;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;0;2;-9;-9;-9;2;2;3;3;3;3;3;2;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;3;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;3;2;1,3;CUYO
